epoch,step,train_loss,eval_loss,train_accuracy,eval_accuracy
1.7105263157894737,1690,0.11826004981994628,,,
1.7206477732793521,1700,0.0004451507702469826,,,
1.7307692307692308,1710,0.0020601779222488405,,,
1.7408906882591093,1720,0.00043510901741683483,,,
1.7510121457489878,1730,0.0005238958634436131,,,
1.7611336032388665,1740,0.053839111328125,,,
1.771255060728745,1750,0.00032556073274463414,,,
1.7813765182186234,1760,0.0009756340645253658,,,
1.791497975708502,1770,0.0003057301277294755,,,
1.8016194331983806,1780,0.043769422173500064,,,
1.811740890688259,1790,0.07744143009185792,,,
1.8218623481781377,1800,0.0006142935715615749,,,
1.8319838056680162,1810,0.0002978838048875332,,,
1.8421052631578947,1820,0.016266597807407378,,,
1.8522267206477734,1830,0.0002986452542245388,,,
1.8623481781376519,1840,0.0014326434582471847,,,
1.8724696356275303,1850,0.000378175382502377,,,
1.882591093117409,1860,0.00036902478896081445,,,
1.8927125506072875,1870,0.0003438391024246812,,,
1.902834008097166,1880,0.0002889817114919424,,,
1.9129554655870447,1890,0.00028551907744258644,,,
1.9230769230769231,1900,0.029687485098838805,,,
1.9331983805668016,1910,0.000286480993963778,,,
1.9433198380566803,1920,0.0002974296221509576,,,
1.9534412955465585,1930,0.00029064025729894636,,,
1.9635627530364372,1940,0.0004531359300017357,,,
1.973684210526316,1950,0.0003201299114152789,,,
1.9838056680161942,1960,0.0003519854275509715,,,
1.9939271255060729,1970,0.00030324358958750964,,,
2.0,1976,,0.02744969166815281,,0.9929113924050633
